 d_f t_f d_p t_p eh1_ave_f eh2_ave_f eh1_ave_p eh2_ave_p eh1_max_f eh2_max_f eh1_max_p eh2_max_p eh1_min_f eh2_min_f eh1_min_p eh2_min_p
 3.15268E+00  1.47000E+02  3.16339E+00  1.48000E+02  5.82385E-01  5.84951E-01  5.82386E-01  5.84955E-01  5.82438E-01  5.85005E-01  5.82441E-01  5.85010E-01  5.82331E-01  5.84898E-01  5.82331E-01  5.84900E-01
 4.61505E+00  3.15000E+02  4.62237E+00  3.16000E+02  5.82373E-01  5.84990E-01  5.82374E-01  5.84992E-01  5.82452E-01  5.85068E-01  5.82454E-01  5.85072E-01  5.82295E-01  5.84911E-01  5.82294E-01  5.84913E-01
 6.44291E+00  4.83000E+02  6.45290E+00  4.84000E+02  5.82359E-01  5.85038E-01  5.82360E-01  5.85041E-01  5.82469E-01  5.85148E-01  5.82472E-01  5.85153E-01  5.82249E-01  5.84928E-01  5.82249E-01  5.84930E-01
 7.94608E+00  6.51000E+02  7.95418E+00  6.52000E+02  5.82348E-01  5.85077E-01  5.82349E-01  5.85080E-01  5.82483E-01  5.85213E-01  5.82485E-01  5.85217E-01  5.82212E-01  5.84942E-01  5.82212E-01  5.84944E-01
 9.20756E+00  8.19000E+02  9.21455E+00  8.20000E+02  5.82338E-01  5.85111E-01  5.82339E-01  5.85113E-01  5.82495E-01  5.85267E-01  5.82497E-01  5.85271E-01  5.82181E-01  5.84954E-01  5.82181E-01  5.84955E-01
 1.03163E+01  9.87000E+02  1.03226E+01  9.88000E+02  5.82330E-01  5.85140E-01  5.82330E-01  5.85142E-01  5.82506E-01  5.85315E-01  5.82507E-01  5.85318E-01  5.82153E-01  5.84964E-01  5.82153E-01  5.84965E-01
 1.13173E+01  1.15500E+03  1.13230E+01  1.15600E+03  5.82322E-01  5.85166E-01  5.82322E-01  5.85168E-01  5.82515E-01  5.85359E-01  5.82517E-01  5.85361E-01  5.82129E-01  5.84974E-01  5.82128E-01  5.84975E-01
 1.22369E+01  1.32300E+03  1.22422E+01  1.32400E+03  5.82315E-01  5.85190E-01  5.82315E-01  5.85192E-01  5.82524E-01  5.85398E-01  5.82525E-01  5.85401E-01  5.82106E-01  5.84982E-01  5.82106E-01  5.84983E-01
 1.30923E+01  1.49100E+03  1.30973E+01  1.49200E+03  5.82308E-01  5.85213E-01  5.82309E-01  5.85214E-01  5.82532E-01  5.85435E-01  5.82533E-01  5.85438E-01  5.82085E-01  5.84990E-01  5.82084E-01  5.84991E-01
 1.38954E+01  1.65900E+03  1.39000E+01  1.66000E+03  5.82302E-01  5.85234E-01  5.82303E-01  5.85235E-01  5.82539E-01  5.85470E-01  5.82541E-01  5.85473E-01  5.82065E-01  5.84997E-01  5.82065E-01  5.84998E-01
 1.46547E+01  1.82700E+03  1.46591E+01  1.82800E+03  5.82296E-01  5.85254E-01  5.82297E-01  5.85255E-01  5.82547E-01  5.85503E-01  5.82548E-01  5.85505E-01  5.82046E-01  5.85005E-01  5.82046E-01  5.85005E-01
 1.53767E+01  1.99500E+03  1.53809E+01  1.99600E+03  5.82291E-01  5.85273E-01  5.82291E-01  5.85274E-01  5.82553E-01  5.85534E-01  5.82554E-01  5.85536E-01  5.82028E-01  5.85011E-01  5.82028E-01  5.85012E-01
 1.60665E+01  2.16300E+03  1.60705E+01  2.16400E+03  5.82285E-01  5.85291E-01  5.82286E-01  5.85292E-01  5.82560E-01  5.85564E-01  5.82561E-01  5.85566E-01  5.82011E-01  5.85018E-01  5.82011E-01  5.85018E-01
 1.67279E+01  2.33100E+03  1.67318E+01  2.33200E+03  5.82280E-01  5.85308E-01  5.82281E-01  5.85310E-01  5.82566E-01  5.85593E-01  5.82567E-01  5.85595E-01  5.81994E-01  5.85024E-01  5.81994E-01  5.85025E-01
 1.73643E+01  2.49900E+03  1.73681E+01  2.50000E+03  5.82275E-01  5.85325E-01  5.82276E-01  5.85326E-01  5.82572E-01  5.85620E-01  5.82573E-01  5.85622E-01  5.81979E-01  5.85030E-01  5.81979E-01  5.85030E-01
 1.79784E+01  2.66700E+03  1.79820E+01  2.66800E+03  5.82271E-01  5.85341E-01  5.82271E-01  5.85342E-01  5.82578E-01  5.85647E-01  5.82579E-01  5.85649E-01  5.81963E-01  5.85035E-01  5.81963E-01  5.85036E-01
 1.85722E+01  2.83500E+03  1.85757E+01  2.83600E+03  5.82266E-01  5.85357E-01  5.82266E-01  5.85358E-01  5.82583E-01  5.85673E-01  5.82584E-01  5.85674E-01  5.81949E-01  5.85041E-01  5.81949E-01  5.85042E-01
 1.91477E+01  3.00300E+03  1.91511E+01  3.00400E+03  5.82261E-01  5.85372E-01  5.82262E-01  5.85373E-01  5.82589E-01  5.85697E-01  5.82590E-01  5.85699E-01  5.81934E-01  5.85046E-01  5.81934E-01  5.85047E-01
 1.97066E+01  3.17100E+03  1.97098E+01  3.17200E+03  5.82257E-01  5.85386E-01  5.82258E-01  5.85388E-01  5.82594E-01  5.85722E-01  5.82595E-01  5.85723E-01  5.81920E-01  5.85051E-01  5.81920E-01  5.85052E-01
 2.02501E+01  3.33900E+03  2.02533E+01  3.34000E+03  5.82253E-01  5.85401E-01  5.82253E-01  5.85402E-01  5.82599E-01  5.85745E-01  5.82600E-01  5.85747E-01  5.81907E-01  5.85057E-01  5.81907E-01  5.85057E-01
 2.07794E+01  3.50700E+03  2.07826E+01  3.50800E+03  5.82249E-01  5.85415E-01  5.82249E-01  5.85416E-01  5.82604E-01  5.85768E-01  5.82605E-01  5.85770E-01  5.81894E-01  5.85061E-01  5.81894E-01  5.85062E-01
 2.12958E+01  3.67500E+03  2.12988E+01  3.67600E+03  5.82245E-01  5.85428E-01  5.82245E-01  5.85429E-01  5.82609E-01  5.85790E-01  5.82610E-01  5.85792E-01  5.81881E-01  5.85066E-01  5.81881E-01  5.85067E-01
 2.17999E+01  3.84300E+03  2.18029E+01  3.84400E+03  5.82241E-01  5.85441E-01  5.82241E-01  5.85442E-01  5.82614E-01  5.85812E-01  5.82614E-01  5.85814E-01  5.81868E-01  5.85071E-01  5.81868E-01  5.85071E-01
 2.22928E+01  4.01100E+03  2.22957E+01  4.01200E+03  5.82237E-01  5.85454E-01  5.82238E-01  5.85455E-01  5.82618E-01  5.85833E-01  5.82619E-01  5.85835E-01  5.81856E-01  5.85075E-01  5.81856E-01  5.85076E-01
 2.27750E+01  4.17900E+03  2.27778E+01  4.18000E+03  5.82233E-01  5.85467E-01  5.82234E-01  5.85468E-01  5.82623E-01  5.85854E-01  5.82624E-01  5.85856E-01  5.81844E-01  5.85080E-01  5.81844E-01  5.85080E-01
 2.32473E+01  4.34700E+03  2.32501E+01  4.34800E+03  5.82230E-01  5.85479E-01  5.82230E-01  5.85480E-01  5.82627E-01  5.85875E-01  5.82628E-01  5.85876E-01  5.81833E-01  5.85084E-01  5.81832E-01  5.85085E-01
 2.37103E+01  4.51500E+03  2.37130E+01  4.51600E+03  5.82226E-01  5.85492E-01  5.82227E-01  5.85492E-01  5.82632E-01  5.85895E-01  5.82632E-01  5.85896E-01  5.81821E-01  5.85089E-01  5.81821E-01  5.85089E-01
 2.41645E+01  4.68300E+03  2.41671E+01  4.68400E+03  5.82223E-01  5.85503E-01  5.82223E-01  5.85504E-01  5.82636E-01  5.85914E-01  5.82637E-01  5.85916E-01  5.81810E-01  5.85093E-01  5.81810E-01  5.85093E-01
 2.46103E+01  4.85100E+03  2.46129E+01  4.85200E+03  5.82219E-01  5.85515E-01  5.82220E-01  5.85516E-01  5.82640E-01  5.85934E-01  5.82641E-01  5.85935E-01  5.81799E-01  5.85097E-01  5.81799E-01  5.85097E-01
 9.15761E+01  5.01900E+03  2.53054E+01  5.11900E+03  5.00372E-01  5.05745E-01  5.00372E-01  5.05745E-01  5.02103E-01  5.07480E-01  5.02103E-01  5.07480E-01  4.98646E-01  5.04016E-01  4.98646E-01  5.04016E-01
 9.15761E+01  5.01900E+03  2.53054E+01  5.11900E+03  5.00372E-01  5.05745E-01 -2.72754E+00 -1.79749E+00  5.02103E-01  5.07480E-01 -2.71620E+00 -1.78845E+00  4.98646E-01  5.04016E-01 -2.73891E+00 -1.80656E+00
 2.57417E+01  5.29000E+03  2.57442E+01  5.29100E+03  5.82211E-01  5.85545E-01  5.82211E-01  5.85546E-01  5.82651E-01  5.85982E-01  5.82651E-01  5.85984E-01  5.81771E-01  5.85108E-01  5.81771E-01  5.85108E-01
 7.06896E+01  5.45800E+03  2.64073E+01  5.55800E+03  5.01078E-01  5.05667E-01  5.01078E-01  5.05667E-01  5.02888E-01  5.06533E-01  5.02888E-01  5.06533E-01  4.99273E-01  5.04803E-01  4.99273E-01  5.04803E-01
 7.06896E+01  5.45800E+03  2.64073E+01  5.55800E+03  5.01078E-01  5.05667E-01 -2.73112E+00 -1.79725E+00  5.02888E-01  5.06533E-01 -2.71927E+00 -1.79273E+00  4.99273E-01  5.04803E-01 -2.74301E+00 -1.80177E+00
 2.68258E+01  5.72900E+03  2.68282E+01  5.73000E+03  5.82202E-01  5.85573E-01  5.82202E-01  5.85574E-01  5.82661E-01  5.86029E-01  5.82662E-01  5.86031E-01  5.81744E-01  5.85118E-01  5.81744E-01  5.85118E-01
 2.72284E+01  5.89700E+03  2.72308E+01  5.89800E+03  5.82199E-01  5.85584E-01  5.82199E-01  5.85585E-01  5.82665E-01  5.86047E-01  5.82665E-01  5.86048E-01  5.81734E-01  5.85121E-01  5.81734E-01  5.85122E-01
 2.76253E+01  6.06500E+03  2.76276E+01  6.06600E+03  5.82196E-01  5.85594E-01  5.82196E-01  5.85595E-01  5.82668E-01  5.86064E-01  5.82669E-01  5.86065E-01  5.81724E-01  5.85125E-01  5.81724E-01  5.85125E-01
 2.80165E+01  6.23300E+03  2.80188E+01  6.23400E+03  5.82193E-01  5.85605E-01  5.82193E-01  5.85605E-01  5.82672E-01  5.86081E-01  5.82673E-01  5.86082E-01  5.81714E-01  5.85129E-01  5.81714E-01  5.85129E-01
 2.84024E+01  6.40100E+03  2.84047E+01  6.40200E+03  5.82190E-01  5.85615E-01  5.82190E-01  5.85615E-01  5.82676E-01  5.86097E-01  5.82676E-01  5.86099E-01  5.81704E-01  5.85132E-01  5.81704E-01  5.85133E-01
 2.87832E+01  6.56900E+03  2.87854E+01  6.57000E+03  5.82187E-01  5.85625E-01  5.82187E-01  5.85625E-01  5.82679E-01  5.86114E-01  5.82680E-01  5.86115E-01  5.81695E-01  5.85136E-01  5.81695E-01  5.85136E-01
 2.91590E+01  6.73700E+03  2.91612E+01  6.73800E+03  5.82184E-01  5.85634E-01  5.82184E-01  5.85635E-01  5.82683E-01  5.86130E-01  5.82683E-01  5.86131E-01  5.81686E-01  5.85139E-01  5.81686E-01  5.85140E-01
 2.95301E+01  6.90500E+03  2.95323E+01  6.90600E+03  5.82181E-01  5.85644E-01  5.82181E-01  5.85645E-01  5.82686E-01  5.86146E-01  5.82687E-01  5.86147E-01  5.81676E-01  5.85143E-01  5.81676E-01  5.85143E-01
